"PropertyID","SaleDollarCnt"
48685831,576106.399833505
48884932,415564.825491123
48745862,406146.183928006
48745837,478009.605856194
48797044,287148.416357015
48760545,329154.097568867
48679764,249565.225047678
48679700,541992.632516611
48797023,580330.183336952
80128047,477911.273091452
49045807,261529.051576354
48846363,647112.909790299
49045817,578702.550376486
48828368,376688.745731106
96697542,425569.046100377
48828386,286347.774078396
48828449,343836.364854685
48940684,343567.251188295
84759968,703203.575063137
48797537,318080.585839503
49081859,370044.356705874
48762412,415827.714772537
48932021,285240.640140304
48661313,353533.202278068
48982364,359971.498617007
48850079,352858.92243305
48766220,246764.752498116
48748649,267261.708540938
48712625,435115.643561871
48712131,300099.980140885
48712143,556690.031609776
48839495,265076.621672114
48839481,332792.531071047
48839673,215392.126783678
48839614,497069.942230741
48839685,544139.877761116
48839557,312166.48189995
48839683,444291.620425369
49148619,311322.05663572
48940605,350390.263950685
48767516,304482.43951371
48754699,347564.395813557
48754656,288650.324491173
48807829,340765.708864201
48992412,339427.160849718
48939315,223324.590439857
48650888,636555.434678339
49082556,376295.541199686
49009072,352048.328795006
49127613,313703.017627532
59698927,502244.308727588
48958808,295041.588742731
48958548,312879.484612256
48958577,331840.156297318
48958613,370116.407039463
48958559,283889.211733287
48958727,650144.558479026
49089359,266047.630750773
48958363,754245.567775979
48958312,288075.802787785
48958303,286479.086943439
48939024,203751.937992784
48958945,268876.745619517
48959314,358775.631307436
48959036,564652.230174274
60972579,471121.673525933
48699316,282047.931063967
49075556,252781.573241127
49018725,256308.699707714
49018678,354896.322302025
48934547,329644.189600994
48763116,323832.162944775
49018827,270082.348471935
49027588,513274.033774017
48693037,405250.45237758
48837362,303618.997436924
48852411,290118.192774247
48939279,215113.100823968
49144758,262054.348964142
48944445,332777.102274596
48983157,551219.6347009
48846535,384035.085380723
49065963,481115.20584362
48982735,455767.054064816
48982599,596131.132609741
96677634,625522.871567565
48982715,350317.691545015
48854123,347757.749907192
48982912,464893.789872286
48679150,297604.502152516
48982244,715018.377466805
48982194,279362.144666342
48982183,404057.083351279
48679257,497221.310024479
48841802,506956.458632537
48927789,411454.33820258
48944335,380911.511648589
48953765,244138.432981121
49067059,265187.795501538
49066932,237256.543398429
49067002,421927.06238914
49067026,541342.85234202
49067146,335645.23426315
49090377,305996.352929619
49067136,207423.582614995
48983414,237256.388147295
48983346,246473.531254891
48983297,269342.303338744
48983439,282060.577034034
48983240,263418.769082611
49066829,311416.705229748
49086945,346021.700839361
48983316,297856.076089093
49128512,387659.863530407
49066525,314692.369736243
49066509,229070.407440679
49066520,218121.826316267
49066526,308495.711387749
48838950,217640.612891515
49066488,362740.88586515
49066637,241606.154134765
49066443,255563.02272941
48773035,247424.198143223
49051277,263516.729549917
54830020,286917.699829755
49051332,227669.293590933
49051187,254696.928525476
49051132,196791.171170023
49086994,295779.849691042
48661128,428271.028258876
49091639,283622.412724528
48944707,268007.713581564
48934512,271512.184703593
48694946,219741.403940706
48773323,394299.95007624
49027851,289167.149567413
49091620,309631.299546846
49091569,374032.960992747
48967053,355921.556411111
48945320,317787.450276278
48745936,395867.252452337
48751343,298332.922877656
48773272,371406.434129303
48879814,246021.73212001
48879743,265321.74805005
48879653,230236.013201357
48879727,179261.500344169
48879689,236819.991774921
48809775,233992.071382275
48809804,272771.871387443
48879835,271695.41407605
48809873,182283.885792942
96690590,328074.667743704
48884211,214651.040698819
48696980,288419.556513141
48770482,245820.387567309
48745981,313436.874626617
48678514,277394.180956898
49042604,393044.999745627
49042500,238012.301115008
49042473,214948.071557624
49042385,247411.11228409
48742695,264384.358875152
49148144,261784.272464242
49148194,298762.96779606
48742634,221237.257082347
49148134,286005.776559783
49106764,211150.782969864
48834515,288465.044085115
48834459,477607.069069209
48834552,313394.919724493
48834449,490995.277940891
48834505,521425.58338832
49078421,304849.564054936
49078430,281449.877077967
48985169,229085.597267809
48985295,337919.358084036
48985226,230073.217916655
48985182,181589.060130663
48745096,338095.501247228
48745143,386709.378322674
48745597,212194.355139538
48951943,291779.544229249
84758883,336595.24703204
48893332,445623.098251556
48760645,233145.090518658
50125425,452948.396580225
48893336,463221.17731882
49021751,266723.587603747
48760691,453465.37501611
60972662,498143.974459172
96688535,486034.173444747
48852577,270757.10075794
48688106,268960.090338677
50125424,351222.649123293
48793455,302126.258901975
48944835,360793.836213642
49109660,251121.806273116
49109642,281787.411552191
48818122,408017.51670875
48818125,464373.266778495
48756973,393651.617274963
49112936,313404.512525976
48852558,201986.807532649
48852599,337075.64158178
48819863,272853.919181692
96666259,269593.709687097
80260478,412675.217385946
80259878,370361.847239172
48811795,339616.617622356
116543048,318679.691263233
48733527,395805.011887186
48733528,401350.857681412
48812035,615804.59694556
48872877,449697.194728795
48811827,381626.965828875
48698486,365004.05612236
48698444,337395.552466407
48698703,312824.867365731
49070418,345535.039629524
48743297,438914.728357153
49131749,304849.658094073
48743347,413952.277861187
48901712,248894.954112172
48743327,365877.01589595
48743304,395786.460106636
49069450,321262.652342194
48742787,323217.039741451
49002282,334321.870167024
61767207,360092.709183635
80112392,335559.29524888
80111972,284299.764887834
80119102,324321.021870644
67408665,329476.03364415
89823731,348353.0537689
80114355,371442.162938926
80124838,290420.888174646
67408666,304094.132183126
96693751,384005.911174803
67684159,371464.724767362
48940530,335748.354234
122181194,422531.702740427
48971665,373970.814932808
48816208,298257.944913613
49035259,559420.516734967
48666313,306481.669429547
48896521,410425.839568363
48666247,409454.751068201
48801233,265413.678997998
49072005,316180.037178855
49039015,313036.059838392
111705707,473826.599241496
48801235,322151.087287458
121901888,410698.128172054
58385072,473766.705883078
58385092,527311.266871477
48992532,288340.699543868
48691053,302957.761266292
48691052,241116.759990753
58385090,486829.067665528
48969875,377250.156449467
49122568,395429.823341768
48687993,322158.613536505
48687906,255852.708304982
48813103,255384.857163642
49100756,330837.369820993
96691945,329154.170282954
49053248,304529.727509975
48826802,311163.493689525
48695093,422149.51936532
48826581,333661.315443794
48826544,249701.644590713
48826698,330637.048533148
48834320,320167.340569058
48695052,506105.816579986
49002784,311453.476189972
48826866,281433.207236001
48952571,413058.916226921
49079537,367687.611783328
96664365,374695.099444306
48989479,415376.822240947
48989476,467310.337311636
58386360,368561.973896896
48965667,342367.588599632
70583690,320741.467568725
48965646,366956.487327879
49079510,258411.476613435
70583333,339658.522612085
70583362,375187.443016935
48870277,283497.557288327
48751508,335292.499851433
48870268,251249.862640331
48870236,261598.899493146
70582015,364563.441516631
48704648,276041.033392128
80260507,364613.669513787
49000902,321599.45990639
48870376,213249.514288208
49108210,304793.509593943
48854004,318325.014410869
61718967,320409.81694763
48678018,360103.549999389
49075708,378325.212111221
48894941,341657.640195251
49052260,265945.767396294
49052351,235242.612983262
96703020,263621.899009756
49052292,306926.083336588
49005922,367760.158574241
48960019,249027.061933611
48896025,263234.356509689
48767174,281999.189930086
48786394,386296.512325419
96680118,479852.976806551
48724635,416003.218608053
117646351,379759.255321197
49086787,345898.866948371
49060357,284820.970450343
48687823,336312.781479549
48817274,208460.568150844
48774264,362585.024434792
48997866,286832.535274427
48748462,263427.686453716
60964091,346398.20497425
49098091,367109.207431161
54829840,381341.642462088
48772753,231476.750071445
48861565,409889.695435126
48772782,228455.263804946
55332131,586296.189200527
48880296,256618.78310706
48861643,351090.909863358
48896485,290863.02108412
48772665,301597.984677894
48896376,321314.992902845
80131047,447441.303598323
48849728,309306.864094469
48748515,320933.219825741
48748525,364330.901406578
96667697,339813.838690378
96675099,325784.063534599
96668304,383380.317063642
96701423,350197.812070078
96652623,355184.394145165
96675591,320231.632824515
96705266,345744.809245749
48728675,333930.852745935
96711649,352977.872822677
96710419,398392.621778781
96672093,414880.539406357
80120248,371764.27859514
96671284,432160.42307947
96682615,344821.816217146
48896253,276033.081025893
54829746,335124.023407629
62612987,256295.652233447
49029846,355970.719285257
96693543,406779.836471925
49081109,304885.476913361
68480865,470139.010707156
58629184,294044.054665066
96662896,369506.986848659
49081166,287029.02176296
49081182,318533.77060613
49081150,304329.287078799
96678252,369683.010339524
96706634,434046.468440329
48767082,236240.860442907
49077128,255674.149567556
48797050,367471.546084561
48767172,357298.23473926
48965965,295048.317607292
48767171,356066.292455111
49116674,266394.290238919
96683061,936099.73031108
48836681,685474.134729764
48848263,863333.335344632
80260862,378757.180442831
49116659,302840.69205095
48897307,296013.940121137
48829053,307153.423774045
48719417,317083.236901191
48816799,721665.026794832
48938166,386889.013056487
49021617,405468.618405529
48719931,341039.496800491
48820693,461136.681384219
48719903,286286.839982133
48897183,331209.906833858
48897209,339569.400993309
48719805,333833.74644514
48897198,298038.94344684
48897205,317520.967564853
49137578,341170.962670342
48820802,261854.122431012
48719501,364128.125971611
48897389,308002.654573058
48897469,348615.916171592
48959386,228511.434272541
48720420,320323.072892076
48900885,292334.959061651
48967828,247319.960860999
48967820,205818.860214787
48720226,215402.24933357
48900873,224439.683143406
68476308,528602.384152573
48861492,357710.36103059
63139548,253570.444584274
63200072,319834.090220835
48907521,251194.958802189
48967790,229017.520222407
48720303,295039.836086506
48720320,245712.951771663
48720636,279271.062082189
48665795,267324.813896526
49075230,316650.137887014
48720533,236876.70153926
49089067,298228.261438637
49075235,315633.16724773
48998650,261101.124256463
66651553,335751.179397822
48964135,238099.559777285
48862686,299469.813520249
66651522,489627.540430794
58391390,395515.976693733
58391345,389447.614327147
65227293,291132.105514892
48742183,283260.690557794
48720752,270173.186822312
49075275,377994.177116448
49075283,310828.685860245
58382816,263732.196500087
49101452,288856.388426003
48960091,275251.63539995
48799952,209827.715517726
48972301,238192.974832954
49067391,214742.486858068
49052096,289891.680315166
48862814,231450.123929878
48862806,261257.642840557
49001314,415088.620828866
48862855,251756.45483003
48664990,238111.350150783
48664815,348325.996374567
48664818,314089.426708801
49068085,214632.467433504
58579881,413162.726968743
123144145,426611.806335274
48649480,344754.766918154
49121400,524217.551499496
49121425,372853.457667349
48836651,335082.93703751
48943927,527284.081944005
49141473,257245.492701559
49141384,467502.938775427
49021424,290776.396891525
48850200,273344.932592204
48705854,248462.827260756
49013271,275959.132083648
49042631,300500.117199444
49042723,235147.951030733
49042361,240186.881107585
49042328,280340.159745509
49013243,281504.145569235
122183447,478815.820245142
122184655,493716.512018073
49051020,294000.408894787
48981961,242519.365148384
48706232,356722.533823185
49046458,302079.803210922
48855028,360210.812436938
48929695,292290.242648096
48929832,220091.571018598
49046586,296715.021769208
48929852,249820.223824101
49074717,296277.637490027
48669873,299229.81161229
49074538,239346.228951772
49051054,236232.699743609
49074694,264453.050428981
48887662,451539.872369068
49051063,216213.94479269
92426461,351477.796776999
48843491,215319.01542528
49074604,213879.784906328
48676440,283592.879419323
48694648,207578.86960077
48676392,381740.084539275
48676469,237790.774742981
48676418,339754.258030202
48950786,552750.28140786
48773866,312242.95696755
48793913,376836.903380851
48793878,219933.255237698
48949778,421131.427882215
48949775,384825.817143548
48793922,292617.307394215
48962011,344447.197996213
48764548,297760.979517994
48951839,333934.913743358
48950578,279611.848424961
48962026,755950.370787947
48951799,435739.405665597
48950574,414279.979289825
48674909,296356.991465282
49021092,266446.22785307
49013591,258617.482221992
49110837,356604.056726653
63510231,653993.413030532
48926487,288401.545816403
48951002,315903.405314865
48950329,344258.615725745
48950337,274227.809708517
48685696,298479.348268119
48685706,159733.75653522
48661467,259080.593556769
48968087,340710.211492411
48968174,223558.356720851
48968176,228688.242504581
48668853,222325.501729686
48757997,165810.893459244
48793952,222545.265297632
48668844,200815.840115678
48757861,170747.343235398
48856295,257910.610572365
48926624,227040.25054554
48796109,329711.596585203
48793123,219809.778052027
48682221,253800.828675344
48694491,284919.860636162
48694475,259950.399709875
59193903,322788.599505479
48938508,220201.116328227
48843909,288553.018316633
48938491,309422.165024097
122182222,446550.661068339
63562281,399833.856243187
48783287,238302.261187438
48709177,276019.179660023
48709198,308328.426103736
48841177,212304.186308976
48709184,313304.026767018
48709232,274821.866302987
48766093,225851.427348635
48766090,213646.68621161
48778269,332610.330889746
48778328,285730.302191645
48769496,266429.485145741
49100447,347936.311776204
49100405,295926.68126543
49100408,519693.882897981
49100609,279981.003498432
49100366,298492.957918054
48857021,216543.084758637
49119398,261369.21541405
49119411,305106.500094583
48766161,419042.199910911
49100954,272537.304645903
48766159,318704.625656586
48766063,298905.997708377
49076836,402049.359408888
49101249,247652.678554825
48766052,296483.49129177
49101339,303948.683291881
49101306,277925.307092877
49100812,299410.073052018
49099869,273632.870667178
49100207,303784.004034103
49100001,312350.863381434
48704831,299452.173086277
49101161,293081.320745274
49101158,277366.312925843
49101165,269637.558820824
48704807,202409.591327147
49101151,286843.857254206
48652819,294007.222561474
49121741,312038.684733844
49122253,395661.789331815
49122160,359762.617953597
49122007,290274.184760109
49122168,426071.243687867
49122436,350666.752137325
49122239,301026.689001925
49122268,343811.22922083
49122376,456502.989909581
49121593,322167.926625276
49121531,283693.645933273
49121865,297443.718430814
49121870,332049.621551665
49029533,655053.978419242
49029520,516679.515792457
49029539,514430.350120432
48942335,340181.597221803
49123579,236852.823285109
48942254,263142.801672317
49072049,233565.051160869
48942339,267048.833071645
48961676,241482.469949151
48942253,265438.013724447
49123583,270124.51839266
48961675,209524.326097292
48961079,225772.038267994
48961113,291749.38142697
48721623,301323.692806293
48961047,298260.416656393
48682532,309826.595864409
48682571,411349.294636377
48705050,278461.896922414
48652231,211826.246019905
48652246,273501.583974651
49111638,192904.394189989
48652237,244019.739293128
49142407,309812.768522432
49112519,277656.332156355
48652227,321229.748779546
48721194,343145.407773037
49099677,290685.009893706
48992646,288306.839409304
49099742,312002.6396896
48942534,234150.29553068
48827568,278865.498138786
48808876,279153.489061293
48838790,311473.411332293
49074156,304226.262100039
48721409,326332.227911371
48854974,204298.212240057
48721343,274796.235958291
48737647,278472.806151226
48737600,250893.31010455
48737613,246386.530122431
48794718,221998.474403256
65228363,333652.090815973
96660296,338028.677905416
48890753,182546.021844241
48891179,227905.363371092
48891007,259263.198015035
48890734,249537.214129641
48912292,438332.347197448
96699537,308507.358294683
84762972,393973.130192586
96649620,322112.154188081
48912233,306467.926532148
96668069,375041.437586852
96659981,428035.523309595
48915411,342155.001799738
48652105,357303.479023414
48652352,303170.600860746
48898892,280548.010806316
48789693,202069.806570553
58276687,289107.08541936
48789732,199317.686446564
49022587,278027.924617454
49022609,293020.14966228
49022602,369828.245375237
48900809,234363.453925049
48706201,255034.156559828
49022733,313288.416192465
60971970,311456.00464899
48891070,216418.908490984
65797490,281733.71060894
53164981,375592.286302177
48891149,425366.100532804
48891148,294619.995870762
48828577,275168.678719568
48890353,175474.486352402
48940422,374742.909881937
48940426,205314.608829683
48905337,164346.383416339
48940402,165390.444394684
108836810,263492.817807809
48983965,204480.850876564
48937940,212836.837912413
48864502,208893.793056551
48851476,294887.478097981
49034007,267347.541698313
48983604,223631.512344002
48834057,228685.309066494
48834071,270720.871020286
48834077,266142.266818593
48853129,242233.886811502
49045855,180761.710526138
48750879,231387.207566366
49032554,200293.472291525
49097754,176706.806802603
48760391,250911.450321725
48818946,272458.468146155
48753575,179373.455142855
51406965,320037.597106502
49089953,205379.917765165
49089947,176456.425378063
49069344,239428.505580533
48894143,220027.76939164
49033555,246446.758536151
49018511,222381.832631864
49018531,310661.855202154
49018499,211104.858824528
84759770,339247.098517999
49106163,211814.009271704
49106090,220816.546208184
49142550,307638.299740332
58384813,271209.338031144
48867241,291241.840604538
84758200,248481.713412731
62922616,244813.007576531
48867262,314807.737616878
96650030,298561.714636275
49122478,255227.670341183
59777460,364218.517777082
62944850,218669.18660235
62922830,287333.494624709
49130786,247910.801651825
48989524,303421.132773353
49081831,228114.444800242
48867590,223635.40488086
96683911,292273.657463382
48922673,307296.861141496
60963760,289111.827286455
48922572,323759.397890039
96681561,317643.826780751
48922648,323159.200824742
48922671,365020.326483606
48923119,283527.129536465
96712440,266608.740478146
48922770,309608.597850363
48922655,304430.113078187
96687145,283497.962093534
48861375,362132.778172966
96690429,258849.61825037
48923236,332560.135791508
48923211,358036.990370018
97782693,356132.984806529
48923115,247828.020153734
48922650,364984.054354911
48922999,314920.819231171
48923314,370622.467919686
48922836,363205.194741321
48922866,318471.499715481
48922850,448230.898604799
48743809,307647.065927691
48814408,209728.062287178
49033421,218255.570448736
49034165,252589.320253044
49034094,279434.363427073
49066111,244196.606230992
49034085,343504.589056938
49066103,199875.556824415
49034095,331985.765987687
48813382,277326.077843391
48665107,229185.954327559
117747400,357717.729998393
48814316,218982.160103873
48814215,211924.412019469
49059397,343779.364657339
48692928,344247.238458962
48877707,347343.633162691
49031653,876182.263338428
48720971,226318.043492213
48887380,219544.671504404
48887338,219975.306995396
48816493,483779.843959112
49145521,401620.716324429
48816491,574266.167835871
48877849,317821.136283994
48872157,443617.33735794
48669640,517258.519166859
66648725,567903.380494791
48669638,381998.894833023
49017735,432769.123137428
48786062,223091.089212633
48997654,236245.023969266
48786159,216479.692304913
48997634,228375.41858213
48786106,270181.195594127
48907592,242780.657192079
48706927,397626.921504482
80126066,337181.549105585
48850754,463691.031764092
58382701,696233.126456149
67682869,719152.626682148
48858722,392181.786210796
48858811,502484.45524576
48721245,664319.132793575
48850853,553814.081485879
111705587,392303.900975056
62922567,351779.464536405
111705129,351571.015473074
49018063,319315.722579577
111705336,300872.33007779
111705869,397235.323073089
117644527,379821.654205903
49018119,332025.518446406
49018047,364894.885878769
63336562,367355.519797363
48984739,263484.01679391
48975502,262315.913572213
58385264,384224.397799757
121902379,261278.465643849
49118779,301982.169171264
121902848,295373.840556132
49038673,326780.758501027
121901730,258085.14838954
121903066,315619.571263257
48975232,292920.374848354
96672143,417803.021818604
48750994,453627.843001478
48862432,269966.885798974
48856543,301157.652362557
48931192,176418.405792819
48694840,241572.530212767
48931200,195909.82791712
48931195,164782.00098517
48786890,520793.055998887
60963858,225645.456751078
48778391,590925.013807428
48750751,382913.541923383
48828778,384730.220404423
48816392,236506.378521218
48810754,299979.119201504
48810764,310087.544145958
48872054,344973.035363894
48825994,263866.805679424
48961359,399713.869953383
48962252,220276.822591282
48668146,230520.115279952
48816373,311215.112920969
49019935,499012.632811891
48796573,216142.23634619
48796534,168804.635412863
48692947,322554.367545451
48796744,283808.081232749
48766502,199071.603971299
48747892,220195.138385812
48747940,223237.568504713
54831357,392057.811972842
48791789,248631.790833621
54477652,260854.953114618
48791749,246063.003410587
49053866,240076.296153616
48888451,250920.601033795
48796750,171059.254590327
48791773,267758.907123769
48838608,240958.512114817
48791590,202858.387573829
48976465,215749.513731517
49081273,221833.028614576
48791617,488819.563976647
48688369,218027.525956343
48872633,437684.281424135
48829410,373176.658586888
48836859,498927.085720727
48841587,494110.416649032
48852154,352440.782606665
48653913,493887.471106612
48977815,451470.95983755
48760229,281891.221296244
48712606,553627.559219664
48974474,232540.002491231
48974481,273536.236441036
72496544,423846.759922049
48841123,343793.24574978
48884513,299308.132824448
48800865,307186.711891644
72495578,361032.742810526
48805642,254350.275307212
72498709,331797.369282211
72497881,314981.250115705
49023577,488559.503366381
49023565,454229.250855586
72500716,350058.386067516
49023615,491977.097301871
49023670,468494.232101954
72095984,323709.863105892
49023709,455921.862531758
48685771,352459.26770994
49114138,453188.333729448
48763399,390680.683369518
48654160,395126.885271235
58384964,662985.414491444
80117051,325270.691079925
48971790,305101.39578857
59208291,311131.163840419
59987106,304711.919753881
60963799,321348.128656933
80119061,336907.981334363
48971756,327998.544814192
58658547,343826.134839541
48930713,312803.363508761
48930695,258671.993174794
49105629,690963.090908325
70579022,365928.78200836
72498092,374728.464117929
67683962,381042.346934551
48805994,324995.352887068
72500634,364950.385049952
62944512,349065.908618602
63335531,442274.211871036
96677737,394918.882452434
96702307,401401.498869041
63264109,361640.024123764
96649265,359430.943727576
84758329,354805.187379136
84758028,358639.2551683
65228165,431740.922985791
89821955,364207.214063144
61956147,395855.618788986
48791094,295027.06479869
96658764,376738.848227287
62923326,326665.547645608
63068212,341964.488571166
48775363,307338.440175613
62944315,405471.472049207
60971722,360975.02967083
48985666,572183.700549615
96695000,656795.039939461
49115800,378781.690158202
48751038,582172.3944267
49007250,290351.305252616
49007208,307688.135359377
49115802,350880.715862815
49046173,323937.852404444
49007287,291364.704247208
48775304,276538.662870776
48834878,603998.809034772
92337076,410842.512911179
49055941,268385.235838203
48964894,327239.378814064
62943952,383336.904990854
70577895,722350.743094795
48937844,366388.671778949
53607737,395196.022703891
48937828,418593.018717229
48965420,477946.352908319
48786201,217987.310324478
48965739,339214.744139359
48786197,197674.841948062
48777421,330447.892895437
48964779,276543.026459364
48851136,327466.085787483
48965231,381423.538278905
70584344,431611.12693538
70584328,364787.633150072
48965342,427967.18930576
48965492,532548.461817476
49000678,309689.005890269
48964702,258544.899462584
60973132,337371.089950035
60963986,342490.355179272
48964511,405493.629034779
63510126,402113.473630836
60973078,406374.755511369
88017229,370357.013969409
62944133,362247.114705843
48763501,359079.21543729
58388045,319850.563781495
49055699,363917.56434218
48764948,216910.079685295
48764885,259959.385457177
60963875,402539.453381049
48767294,343824.804098947
80259597,347464.4492956
72500228,400714.227454197
48870166,240819.994360435
82365933,314705.349580777
111705632,366708.85595063
49081545,283961.162091659
48758924,262735.962067809
48718171,318329.199500296
48816729,345336.025931718
54574337,362081.482424732
48805913,232686.930006139
48816623,377564.867551594
49081373,335547.793631132
49081433,244673.165004388
48808577,262970.417849374
48808581,282763.820983215
111705857,362760.827208693
62922755,365342.008553669
62923328,322696.591652446
48964266,328510.326452762
62755008,323298.055270957
48964495,248816.889400059
49133440,307230.340125579
70579432,358273.266873827
48944754,217111.871483912
48764785,310748.978355867
49053140,381416.133032114
84762192,707023.486745739
48792325,350497.681476675
48854198,260908.721555249
48854173,277494.099649248
49036577,346574.800374332
48703719,366845.315052843
48952224,300665.205453464
48792385,331988.657082243
48854152,242097.55982554
68479612,456913.014402808
48703745,381956.959228327
48703602,352757.050964002
49026379,400938.547859001
49026537,403616.3029036
48703519,366937.905393035
96660418,627241.587328102
49026770,481037.272788401
49026628,275410.317034152
49026665,234942.85512535
48703569,353181.455919115
48703646,378207.988300455
48703731,395089.619233549
96670587,642887.510992443
48686835,320126.033889287
48661804,288551.863273215
49037431,274527.582161727
49085125,655403.720434062
48916158,292765.523769542
48736270,284186.265954596
48736230,279555.995982739
48767642,623974.623592869
49026989,288863.37545333
48915349,918778.36857848
48802977,374482.299203574
61797110,467978.4420541
48802972,488082.989472797
49053539,398085.298412786
54831219,1051006.62505444
48947949,321432.539824879
48909322,420233.925837398
48719112,599579.343772846
48803340,334245.379704232
48802825,318862.660647894
48802224,335511.289872306
48803442,449793.22412887
48803042,374177.387336958
48802288,339877.212166627
48802326,410514.247839886
48801579,358082.721862783
49106307,350679.494823001
48791447,390365.044237712
49106398,462603.275245729
65228661,360469.964070374
58391453,427959.151318083
48802940,346122.339241391
63079380,362358.344106858
61089636,561957.358184156
60082677,427840.493970046
63068416,400829.015482853
48723485,338758.856500407
48803149,298565.151164976
48723648,497875.968800796
48803245,421067.159242638
48802170,458045.287854345
48723537,413694.605015303
48723844,311727.26598232
48802144,343623.832780153
48801524,698050.559696826
48723795,316828.609830829
48723750,358095.081120162
48801525,394141.259536168
48723864,310561.245226336
48801287,336507.113738489
48801452,447690.074136778
48801352,409114.598402254
48801357,360857.260375188
48728474,409822.519293386
48728556,396422.36621388
48728266,319651.840643906
48861745,315083.439216478
48666476,551907.416040074
48852745,472223.787771
48670275,259074.736383487
96696720,645418.718189941
48821140,588668.76380401
48792421,831941.450190631
48700160,408295.872414041
48777131,249614.882407741
48743195,700707.058712115
48743247,802854.008312778
48777134,607960.424504565
48707135,583871.604373953
48713074,447241.844735627
48948388,433582.320794929
48707070,530677.919826312
48654319,500838.973339079
48654307,387483.912481304
48654340,297516.5019546
48729548,695520.25944107
48948953,500116.97573381
48937719,268719.961893004
49093671,230103.201248843
49093934,203359.561368484
48841562,345962.400657904
48927126,310334.191317114
49093275,207477.738849787
48927089,259252.294643662
48835733,278448.943248864
112899089,328837.437726306
112899444,292238.479797559
49093444,209718.074006994
49093417,228324.214774833
49093180,195076.819188342
48835798,233516.649487613
112897157,317414.896377031
48759142,239367.339576188
48759106,238233.958418126
48759352,295422.613921796
49093575,208813.794048091
49093523,205778.224976917
49093498,205684.363004721
49093622,190468.881432562
48688413,353103.743135959
49093849,224017.960510255
48758949,245005.07416426
48758977,259559.775750416
49093778,228467.368343275
48759018,305890.574880045
49092601,322135.09657088
49092625,287298.61912667
80118375,336190.41776098
49137640,381427.292689206
49038839,365805.930208549
48875444,275973.535316833
80123803,292528.883043916
49038852,366001.341418963
48786645,344843.493784234
95285900,327805.793329896
48786629,254400.714212586
70583556,319826.822508528
89210496,408607.498557728
48907733,511049.440359258
48884690,429421.198697846
49137846,429310.223587972
48907810,389990.706859792
48831537,281942.713003303
96671561,353363.360575549
49137713,347166.416348967
48746073,893300.026789151
48836841,616919.731477092
48661943,354814.586250369
48778829,446344.322483592
48810050,458621.697917645
48836843,349040.296737107
49055815,238539.484604921
48733374,370304.996632516
49133135,230731.9558541
49133139,252424.640003943
48948266,248761.953077094
48948256,237228.641249235
96707941,416544.450835441
48733405,359623.270156833
48733266,483909.796825209
48733307,379126.143577547
48741648,271200.674494911
48741836,300668.678545401
48741503,245002.202399185
48741227,260599.295905244
48741811,282440.891877303
48741816,271460.814385809
48741989,298501.447999492
48741420,248383.235725288
48741340,275662.498186729
48741887,300098.107035799
48741980,342730.825412636
67705206,268919.190482152
54831563,468223.0003761
60972776,417986.968734843
70584404,368930.832735653
70584408,377630.295123918
48909725,631883.822090702
70584420,343770.408315372
96710901,345041.49368613
96669732,275904.350328626
48792193,401292.11924258
49133091,341222.977634561
48811689,574871.158813273
48685135,341750.795636901
55725992,305913.094545238
112898754,336254.583655949
48922152,416844.521818011
70582444,354645.46998448
48821010,393199.510428709
48922151,490775.649127261
48909810,552007.891133554
63562707,324483.255847384
48909777,510348.339680165
48922032,392307.133062482
58276664,343090.001196452
48921850,332583.723270612
49132276,324877.217500051
49132296,297286.562052325
48921961,409804.692612194
49132373,249072.138113404
49132330,293406.323097889
48922003,317381.498983327
49132401,258019.430993349
48921853,333246.014340894
48968641,498972.138422986
48815926,738669.044404897
48968507,561903.196408524
48787622,826544.393145604
48729975,506121.507309563
48968586,550007.969504514
48968814,742729.913534363
48968589,474906.669730582
48729880,627654.452449391
48852915,1392750.70793327
48797738,750639.972990385
48666874,494371.3945749
48666871,413505.790745331
96702554,437399.769518892
48968351,617894.979637403
48806370,333369.102158686
48968524,972375.125557434
48968320,855383.735034925
48968787,613565.598661924
48968739,541027.003389608
48968423,811997.730728693
48955440,499797.896160231
48829654,628657.865794423
49142785,579382.74729968
49142751,693682.447452202
48718657,912713.471520627
48813804,692659.382767957
48813836,1013348.50012307
48691384,816214.944521026
48691398,986666.255439026
49031141,453381.994499457
49133828,392774.314563659
49133837,756628.079570879
49133870,480613.899350254
48974748,437606.803241025
70582493,1765245.21766668
48706318,568824.693883613
48670824,1355010.44984577
122963276,866788.330139036
58758611,1063844.93053855
63335621,992665.255689995
48788971,515598.5049838
84761627,898121.42531736
49044076,568208.676354439
48969412,822649.558141346
48727346,966254.479854221
48727359,922374.289390343
48969402,916587.434574254
48664534,810052.249471935
122183192,1050489.00260736
48796210,940372.067083042
122183455,1011918.5426352
48881518,523366.271499812
96656871,921312.021724946
49004274,836491.098382851
49007115,785574.744312339
48676841,673090.319093063
54829146,750258.868677544
48977840,1057860.87705403
49004515,3347181.10455362
80260373,996546.74678002
49007103,588531.935597826
49007051,845996.042756422
49006929,581283.106718037
89208145,796682.793945043
48996493,602669.729331227
70583759,1138446.94203202
48996554,891289.693050243
48996546,547116.095559997
48996566,789357.799131381
70583756,869322.148633601
117747788,909036.78908044
58384675,1028279.13287276
58384649,1288492.47512257
58384623,870577.328379893
48858003,1222967.95358788
